#001_Date,#002_Time,#003_Programnumber,#004_Status,#005_Total Time,#006_Step1,#010_Torque1,#014_Angle1,#015_Step2,#019_Torque2,#023_Angle2,#024_Step3,#028_Torque3,#032_Angle3,#033_StepNOK,#037_TorqueNOK,#041_AngleNOK,#045_FC Error,#046_FC Counter,#042_Torque Unit,#043_Angle Unit,#047_Remark
09.04.2025,01:19:59,5,0,1.7,0,0.00,0,0,0.00,0,3,2.23,1913,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:20:03,5,0,2.0,0,0.00,0,0,0.00,0,3,2.19,2179,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:20:07,5,0,1.4,0,0.00,0,0,0.00,0,3,2.23,2002,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:20:11,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3447,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:20:15,5,0,1.5,0,0.00,0,0,0.00,0,3,2.28,2206,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:20:18,5,0,1.7,0,0.00,0,0,0.00,0,3,2.20,2626,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:24:51,5,0,1.6,0,0.00,0,0,0.00,0,3,2.20,2524,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:24:55,5,0,1.5,0,0.00,0,0,0.00,0,3,2.20,2079,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:24:57,5,0,2.1,0,0.00,0,0,0.00,0,3,2.20,3551,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:25:01,5,5,1.5,0,0.00,0,0,0.00,0,0,0.00,0,1,2.33,1872,0,0/0,Nm,deg,
09.04.2025,01:25:05,7,0,1.4,0,0.00,0,0,0.00,0,3,0.08,4000,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:25:08,5,0,2.3,0,0.00,0,0,0.00,0,3,2.24,2118,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:25:11,5,0,1.6,0,0.00,0,0,0.00,0,3,2.24,1933,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:25:14,5,0,1.8,0,0.00,0,0,0.00,0,3,2.25,2109,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:25:17,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,2084,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:25:19,5,2,0.4,0,0.00,0,0,0.00,0,0,0.00,0,1,2.20,41,0,0/0,Nm,deg,
09.04.2025,01:25:21,7,0,1.4,0,0.00,0,0,0.00,0,3,0.05,4000,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:25:24,5,0,1.3,0,0.00,0,0,0.00,0,3,2.27,1866,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:25:26,5,2,0.4,0,0.00,0,0,0.00,0,0,0.00,0,1,2.20,41,0,0/0,Nm,deg,
09.04.2025,01:26:22,1,0,1.8,0,0.00,0,0,0.00,0,3,4.39,2158,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:26:25,7,0,1.4,0,0.00,0,0,0.00,0,3,0.04,4000,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:26:28,1,0,3.2,0,0.00,0,0,0.00,0,3,4.25,4069,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:26:32,1,0,0.4,0,0.00,0,0,0.00,0,3,4.25,54,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:26:34,1,0,0.5,0,0.00,0,0,0.00,0,3,4.25,65,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:28:31,5,0,1.4,0,0.00,0,0,0.00,0,3,2.17,2016,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:28:35,5,0,2.2,0,0.00,0,0,0.00,0,3,2.19,2002,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:28:39,5,0,2.1,0,0.00,0,0,0.00,0,3,2.17,2090,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:28:42,5,0,1.6,0,0.00,0,0,0.00,0,3,2.26,2081,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:28:45,5,5,1.9,0,0.00,0,0,0.00,0,0,0.00,0,1,2.36,2186,0,0/0,Nm,deg,
09.04.2025,01:28:48,7,0,1.4,0,0.00,0,0,0.00,0,3,0.08,4000,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:28:51,5,0,1.6,0,0.00,0,0,0.00,0,3,2.22,2232,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:28:56,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3363,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:28:59,5,0,1.3,0,0.00,0,0,0.00,0,3,2.24,2009,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:29:02,5,0,1.7,0,0.00,0,0,0.00,0,3,2.20,2658,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:30:57,5,0,1.5,0,0.00,0,0,0.00,0,3,2.23,2170,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:31:00,5,5,2.1,0,0.00,0,0,0.00,0,0,0.00,0,1,2.31,1960,0,0/0,Nm,deg,
09.04.2025,01:31:05,5,0,1.9,0,0.00,0,0,0.00,0,3,2.23,2015,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:31:08,5,0,1.4,0,0.00,0,0,0.00,0,3,2.22,1954,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:31:11,5,0,1.5,0,0.00,0,0,0.00,0,3,2.26,1986,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:31:14,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3397,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:31:17,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,2122,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:31:20,5,0,1.7,0,0.00,0,0,0.00,0,3,2.29,2776,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:33:54,5,0,1.5,0,0.00,0,0,0.00,0,3,2.30,2178,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:33:56,5,0,2.0,0,0.00,0,0,0.00,0,3,2.22,2011,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:34:00,5,0,1.7,0,0.00,0,0,0.00,0,3,2.20,2222,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:34:03,5,0,1.4,0,0.00,0,0,0.00,0,3,2.30,2179,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:34:05,5,0,1.4,0,0.00,0,0,0.00,0,3,2.24,2008,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:34:09,5,0,2.2,0,0.00,0,0,0.00,0,3,2.20,3555,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:34:13,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,2180,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:34:15,5,0,1.6,0,0.00,0,0,0.00,0,3,2.20,2516,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:37:14,5,0,2.0,0,0.00,0,0,0.00,0,3,2.25,2269,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:37:17,5,0,2.4,0,0.00,0,0,0.00,0,3,2.21,1984,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:37:20,5,0,2.1,0,0.00,0,0,0.00,0,3,2.28,2024,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:37:24,5,0,1.5,0,0.00,0,0,0.00,0,3,2.20,2283,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:37:27,5,0,1.9,0,0.00,0,0,0.00,0,3,2.26,2049,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:37:31,5,0,2.1,0,0.00,0,0,0.00,0,3,2.20,3499,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:37:35,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,2142,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:37:37,5,3,2.5,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,5000,0,0/0,Nm,deg,
09.04.2025,01:37:41,7,0,1.4,0,0.00,0,0,0.00,0,3,0.00,4000,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:37:43,7,0,1.3,0,0.00,0,0,0.00,0,3,0.00,4000,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:37:47,7,0,1.4,0,0.00,0,0,0.00,0,3,0.00,4000,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:37:49,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3304,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:45:38,5,0,1.6,0,0.00,0,0,0.00,0,3,2.24,2264,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:45:41,5,0,2.0,0,0.00,0,0,0.00,0,3,2.27,2004,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:45:44,5,0,2.1,0,0.00,0,0,0.00,0,3,2.24,1912,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:45:48,5,0,2.1,0,0.00,0,0,0.00,0,3,2.25,2144,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:45:51,5,0,1.3,0,0.00,0,0,0.00,0,3,2.20,2035,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:45:56,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,3218,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:46:00,5,0,1.3,0,0.00,0,0,0.00,0,3,2.24,1949,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:46:03,5,3,2.6,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,5002,0,0/0,Nm,deg,
09.04.2025,01:46:07,7,0,1.4,0,0.00,0,0,0.00,0,3,0.00,4000,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:46:10,5,3,2.6,0,0.00,0,0,0.00,0,0,0.00,0,1,0.05,5001,0,0/0,Nm,deg,
09.04.2025,01:46:24,7,0,1.4,0,0.00,0,0,0.00,0,3,0.00,4000,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,01:46:28,5,0,1.7,0,0.00,0,0,0.00,0,3,2.20,2673,0,0.00,0,0,0/0,Nm,deg,
