#001_Date,#002_Time,#003_Programnumber,#004_Status,#005_Total Time,#006_Step1,#010_Torque1,#014_Angle1,#015_Step2,#019_Torque2,#023_Angle2,#024_Step3,#028_Torque3,#032_Angle3,#033_StepNOK,#037_TorqueNOK,#041_AngleNOK,#045_FC Error,#046_FC Counter,#042_Torque Unit,#043_Angle Unit,#047_Remark
08.04.2025,01:22:44,7,0,1.4,0,0.00,0,0,0.00,0,3,0.02,4000,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:22:47,1,0,3.0,0,0.00,0,0,0.00,0,3,4.39,3688,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:22:52,1,0,0.5,0,0.00,0,0,0.00,0,3,4.24,24,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:22:54,7,0,1.5,0,0.00,0,0,0.00,0,3,0.00,4000,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:22:56,7,0,1.4,0,0.00,0,0,0.00,0,3,0.03,4000,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:22:59,7,0,1.4,0,0.00,0,0,0.00,0,3,0.10,4000,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:23:01,7,0,1.4,0,0.00,0,0,0.00,0,3,0.08,4000,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:23:04,7,0,1.4,0,0.00,0,0,0.00,0,3,0.06,4000,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:23:06,7,0,1.3,0,0.00,0,0,0.00,0,3,0.00,4000,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:23:10,7,0,1.4,0,0.00,0,0,0.00,0,3,0.00,4000,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:23:13,1,0,2.7,0,0.00,0,0,0.00,0,3,4.38,3458,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:23:18,7,0,1.4,0,0.00,0,0,0.00,0,3,0.00,4000,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:23:21,1,0,2.8,0,0.00,0,0,0.00,0,3,4.41,3686,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:23:25,1,0,0.4,0,0.00,0,0,0.00,0,3,4.24,40,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:23:28,1,0,0.5,0,0.00,0,0,0.00,0,3,4.24,82,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:24:22,5,0,1.9,0,0.00,0,0,0.00,0,3,2.25,2206,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:24:25,5,0,2.5,0,0.00,0,0,0.00,0,3,2.27,2200,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:24:28,5,0,1.8,0,0.00,0,0,0.00,0,3,2.30,2356,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:24:31,5,0,1.8,0,0.00,0,0,0.00,0,3,2.21,1928,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:24:34,5,0,1.4,0,0.00,0,0,0.00,0,3,2.23,2123,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:24:40,5,0,2.0,0,0.00,0,0,0.00,0,3,2.17,3433,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:24:43,5,0,1.5,0,0.00,0,0,0.00,0,3,2.25,2196,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:24:45,5,0,1.8,0,0.00,0,0,0.00,0,3,2.20,2734,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:27:23,5,0,1.8,0,0.00,0,0,0.00,0,3,2.23,2103,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:27:26,5,0,2.2,0,0.00,0,0,0.00,0,3,2.20,2138,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:27:30,5,3,2.6,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,5001,0,0/0,Nm,deg,
08.04.2025,01:27:35,7,0,1.4,0,0.00,0,0,0.00,0,3,0.00,4000,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:27:38,5,5,1.7,0,0.00,0,0,0.00,0,0,0.00,0,1,2.35,2214,0,0/0,Nm,deg,
08.04.2025,01:27:41,7,0,1.4,0,0.00,0,0,0.00,0,3,0.01,4000,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:27:44,5,0,1.5,0,0.00,0,0,0.00,0,3,2.24,1859,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:27:47,5,0,2.0,0,0.00,0,0,0.00,0,3,2.25,2031,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:27:50,5,0,1.6,0,0.00,0,0,0.00,0,3,2.29,1993,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:27:54,5,0,2.1,0,0.00,0,0,0.00,0,3,2.20,3545,0,0.00,0,0,0/0,Nm,deg,
